sample_id,accident_class,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,scram_s,scram_event,hpi_pump_1_s,hpi_pump_1_event,hpi_pump_2_s,hpi_pump_2_event,hpsi_start_s,hpsi_start_event,first_protection_s,first_protection_event,event_parse_ok
SGBTR_95,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/95.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/95Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 95.0 %,756.5,Reactor Scram,762.5,HPI Pump #1 Position Change: 100%,762.5,HPI Pump #2 Position Change: 100%,,,756.5,Reactor Scram,True
SGBTR_96,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/96.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/96Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 96.0 %,743.5,Reactor Scram,750.0,HPI Pump #1 Position Change: 100%,750.0,HPI Pump #2 Position Change: 100%,,,743.5,Reactor Scram,True
SGBTR_97,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/97.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/97Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 97.0 %,730.5,Reactor Scram,737.0,HPI Pump #1 Position Change: 100%,737.0,HPI Pump #2 Position Change: 100%,,,730.5,Reactor Scram,True
SGBTR_98,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/98.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/98Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 98.0 %,718.0,Reactor Scram,724.5,HPI Pump #1 Position Change: 100%,724.5,HPI Pump #2 Position Change: 100%,,,718.0,Reactor Scram,True
SGBTR_99,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/99.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/99Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 99.0 %,706.0,Reactor Scram,712.5,HPI Pump #1 Position Change: 100%,712.5,HPI Pump #2 Position Change: 100%,,,706.0,Reactor Scram,True
SGBTR_100,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/100.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/100Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 100.0 %,694.5,Reactor Scram,701.0,HPI Pump #1 Position Change: 100%,701.0,HPI Pump #2 Position Change: 100%,,,694.5,Reactor Scram,True
SGBTR_101,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/101.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/101Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 101.0 %,683.5,Reactor Scram,690.5,HPI Pump #1 Position Change: 100%,690.5,HPI Pump #2 Position Change: 100%,,,683.5,Reactor Scram,True
SGBTR_102,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/102.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/102Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 102.0 %,673.0,Reactor Scram,680.0,HPI Pump #1 Position Change: 100%,680.0,HPI Pump #2 Position Change: 100%,,,673.0,Reactor Scram,True
SGBTR_103,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/103.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/103Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 103.0 %,662.5,Reactor Scram,669.5,HPI Pump #1 Position Change: 100%,669.5,HPI Pump #2 Position Change: 100%,,,662.5,Reactor Scram,True
SGBTR_104,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/104.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/104Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 104.0 %,652.5,Reactor Scram,659.5,HPI Pump #1 Position Change: 100%,659.5,HPI Pump #2 Position Change: 100%,,,652.5,Reactor Scram,True
SGBTR_105,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/105.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/105Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 105.0 %,643.0,Reactor Scram,650.0,HPI Pump #1 Position Change: 100%,650.0,HPI Pump #2 Position Change: 100%,,,643.0,Reactor Scram,True
SGBTR_106,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/106.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/106Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 106.0 %,633.5,Reactor Scram,640.5,HPI Pump #1 Position Change: 100%,640.5,HPI Pump #2 Position Change: 100%,,,633.5,Reactor Scram,True
SGBTR_107,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/107.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/107Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 107.0 %,624.5,Reactor Scram,632.0,HPI Pump #1 Position Change: 100%,632.0,HPI Pump #2 Position Change: 100%,,,624.5,Reactor Scram,True
SGBTR_108,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/108.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/108Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 108.0 %,616.0,Reactor Scram,623.5,HPI Pump #1 Position Change: 100%,623.5,HPI Pump #2 Position Change: 100%,,,616.0,Reactor Scram,True
SGBTR_109,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/109.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/109Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 109.0 %,607.0,Reactor Scram,614.5,HPI Pump #1 Position Change: 100%,614.5,HPI Pump #2 Position Change: 100%,,,607.0,Reactor Scram,True
SGBTR_110,SGBTR,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/110.csv,data/NuclearPowerPlantAccidentData/NPPAD/SGBTR/110Transient Report.txt,True,9,0.5,Malfunction # 11 Fraction = 110.0 %,599.0,Reactor Scram,606.5,HPI Pump #1 Position Change: 100%,606.5,HPI Pump #2 Position Change: 100%,,,599.0,Reactor Scram,True
SLBIC_1,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/1.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/1Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 01.0 %,,,,,,,,,,,True
SLBIC_2,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/2.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/2Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 02.0 %,,,,,,,,,,,True
SLBIC_3,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/3.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/3Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 03.0 %,,,,,,,,,,,True
SLBIC_4,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/4.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/4Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 04.0 %,,,,,,,,,,,True
SLBIC_5,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/5.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/5Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 05.0 %,,,,,,,,,,,True
SLBIC_6,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/6.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/6Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 06.0 %,,,,,,,,,,,True
SLBIC_7,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/7.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/7Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 07.0 %,,,,,,,,,,,True
SLBIC_8,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/8.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/8Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 08.0 %,,,,,,,,,,,True
SLBIC_9,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/9.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/9Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 09.0 %,,,,,,,,,,,True
SLBIC_10,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/10.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/10Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 10.0 %,,,,,,,,,,,True
SLBIC_11,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/11.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/11Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 11.0 %,,,,,,,,,,,True
SLBIC_12,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/12.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/12Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 12.0 %,,,,,,,,,,,True
SLBIC_13,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/13.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/13Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 13.0 %,,,,,,,,,,,True
SLBIC_14,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/14.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/14Transient Report.txt,True,11,0.5,Malfunction # 3 Fraction = 14.0 %,5233.0,Reactor Scram,5232.0,HPI Pump #1 Position Change: 100%,5232.0,HPI Pump #2 Position Change: 100%,5232.0,HPSI start high RB Press 1.30 bar,5232.0,HPI Pump #1 Position Change: 100%,True
SLBIC_15,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/15.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/15Transient Report.txt,True,11,0.5,Malfunction # 3 Fraction = 15.0 %,4387.0,Reactor Scram,4386.0,HPI Pump #1 Position Change: 100%,4386.0,HPI Pump #2 Position Change: 100%,4386.0,HPSI start high RB Press 1.30 bar,4386.0,HPI Pump #1 Position Change: 100%,True
SLBIC_16,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/16.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/16Transient Report.txt,True,19,0.5,Malfunction # 3 Fraction = 16.0 %,3894.0,Reactor Scram,3893.0,HPI Pump #1 Position Change: 100%,3893.0,HPI Pump #2 Position Change: 100%,3893.0,HPSI start high RB Press 1.30 bar,3893.0,HPI Pump #1 Position Change: 100%,True
SLBIC_17,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/17.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/17Transient Report.txt,True,30,0.5,Malfunction # 3 Fraction = 17.0 %,3673.0,Reactor Scram,3672.0,HPI Pump #1 Position Change: 100%,3672.0,HPI Pump #2 Position Change: 100%,3672.0,HPSI start high RB Press 1.30 bar,3672.0,HPI Pump #1 Position Change: 100%,True
SLBIC_18,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/18.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/18Transient Report.txt,True,42,0.5,Malfunction # 3 Fraction = 18.0 %,3490.5,Reactor Scram,3489.5,HPI Pump #1 Position Change: 100%,3489.5,HPI Pump #2 Position Change: 100%,3489.5,HPSI start high RB Press 1.30 bar,3489.5,HPI Pump #1 Position Change: 100%,True
SLBIC_19,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/19.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/19Transient Report.txt,True,60,0.5,Malfunction # 3 Fraction = 19.0 %,3349.5,Reactor Scram,3348.5,HPI Pump #1 Position Change: 100%,3348.5,HPI Pump #2 Position Change: 100%,3348.5,HPSI start high RB Press 1.30 bar,3348.5,HPI Pump #1 Position Change: 100%,True
SLBIC_20,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/20.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/20Transient Report.txt,True,66,0.5,Malfunction # 3 Fraction = 20.0 %,3315.0,Reactor Scram,3314.0,HPI Pump #1 Position Change: 100%,3314.0,HPI Pump #2 Position Change: 100%,3314.0,HPSI start high RB Press 1.30 bar,3314.0,HPI Pump #1 Position Change: 100%,True
SLBIC_21,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/21.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/21Transient Report.txt,True,63,0.5,Malfunction # 3 Fraction = 21.0 %,3248.5,Reactor Scram,3247.5,HPI Pump #1 Position Change: 100%,3247.5,HPI Pump #2 Position Change: 100%,3247.5,HPSI start high RB Press 1.30 bar,3247.5,HPI Pump #1 Position Change: 100%,True
SLBIC_22,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/22.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/22Transient Report.txt,True,84,0.5,Malfunction # 3 Fraction = 22.0 %,3182.5,Reactor Scram,3181.5,HPI Pump #1 Position Change: 100%,3181.5,HPI Pump #2 Position Change: 100%,3181.5,HPSI start high RB Press 1.30 bar,3181.5,HPI Pump #1 Position Change: 100%,True
SLBIC_23,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/23.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/23Transient Report.txt,True,123,0.5,Malfunction # 3 Fraction = 23.0 %,3054.5,Reactor Scram,3053.5,HPI Pump #1 Position Change: 100%,3053.5,HPI Pump #2 Position Change: 100%,3053.5,HPSI start high RB Press 1.30 bar,3053.5,HPI Pump #1 Position Change: 100%,True
SLBIC_24,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/24.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/24Transient Report.txt,True,116,0.5,Malfunction # 3 Fraction = 24.0 %,2926.5,Reactor Scram,2925.5,HPI Pump #1 Position Change: 100%,2925.5,HPI Pump #2 Position Change: 100%,2925.5,HPSI start high RB Press 1.30 bar,2925.5,HPI Pump #1 Position Change: 100%,True
SLBIC_25,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/25.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/25Transient Report.txt,True,123,0.5,Malfunction # 3 Fraction = 25.0 %,2740.0,Reactor Scram,2739.0,HPI Pump #1 Position Change: 100%,2739.0,HPI Pump #2 Position Change: 100%,2739.0,HPSI start high RB Press 1.30 bar,2739.0,HPI Pump #1 Position Change: 100%,True
SLBIC_26,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/26.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/26Transient Report.txt,True,216,0.5,Malfunction # 3 Fraction = 26.0 %,464.5,Reactor Scram,463.5,HPI Pump #1 Position Change: 100%,463.5,HPI Pump #2 Position Change: 100%,463.5,HPSI start high RB Press 1.30 bar,463.5,HPI Pump #1 Position Change: 100%,True
SLBIC_27,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/27.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/27Transient Report.txt,True,62,0.5,Malfunction # 3 Fraction = 27.0 %,451.5,Reactor Scram,450.5,HPI Pump #1 Position Change: 100%,450.5,HPI Pump #2 Position Change: 100%,450.5,HPSI start high RB Press 1.30 bar,450.5,HPI Pump #1 Position Change: 100%,True
SLBIC_28,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/28.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/28Transient Report.txt,True,63,0.5,Malfunction # 3 Fraction = 28.0 %,439.5,Reactor Scram,438.5,HPI Pump #1 Position Change: 100%,438.5,HPI Pump #2 Position Change: 100%,438.5,HPSI start high RB Press 1.30 bar,438.5,HPI Pump #1 Position Change: 100%,True
SLBIC_29,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/29.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/29Transient Report.txt,True,59,0.5,Malfunction # 3 Fraction = 29.0 %,428.0,Reactor Scram,427.0,HPI Pump #1 Position Change: 100%,427.0,HPI Pump #2 Position Change: 100%,427.0,HPSI start high RB Press 1.30 bar,427.0,HPI Pump #1 Position Change: 100%,True
SLBIC_30,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/30.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/30Transient Report.txt,True,58,0.5,Malfunction # 3 Fraction = 30.0 %,417.5,Reactor Scram,416.5,HPI Pump #1 Position Change: 100%,416.5,HPI Pump #2 Position Change: 100%,416.5,HPSI start high RB Press 1.30 bar,416.5,HPI Pump #1 Position Change: 100%,True
SLBIC_31,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/31.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/31Transient Report.txt,True,53,0.5,Malfunction # 3 Fraction = 31.0 %,408.0,Reactor Scram,407.0,HPI Pump #1 Position Change: 100%,407.0,HPI Pump #2 Position Change: 100%,407.0,HPSI start high RB Press 1.30 bar,407.0,HPI Pump #1 Position Change: 100%,True
SLBIC_32,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/32.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/32Transient Report.txt,True,52,0.5,Malfunction # 3 Fraction = 32.0 %,398.5,Reactor Scram,397.5,HPI Pump #1 Position Change: 100%,397.5,HPI Pump #2 Position Change: 100%,397.5,HPSI start high RB Press 1.30 bar,397.5,HPI Pump #1 Position Change: 100%,True
SLBIC_33,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/33.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/33Transient Report.txt,True,47,0.5,Malfunction # 3 Fraction = 33.0 %,390.0,Reactor Scram,389.0,HPI Pump #1 Position Change: 100%,389.0,HPI Pump #2 Position Change: 100%,389.0,HPSI start high RB Press 1.30 bar,389.0,HPI Pump #1 Position Change: 100%,True
SLBIC_34,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/34.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/34Transient Report.txt,True,30,0.5,Malfunction # 3 Fraction = 34.0 %,382.0,Reactor Scram,381.0,HPI Pump #1 Position Change: 100%,381.0,HPI Pump #2 Position Change: 100%,381.0,HPSI start high RB Press 1.30 bar,381.0,HPI Pump #1 Position Change: 100%,True
SLBIC_35,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/35.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/35Transient Report.txt,True,24,0.5,Malfunction # 3 Fraction = 35.0 %,374.5,Reactor Scram,373.5,HPI Pump #1 Position Change: 100%,373.5,HPI Pump #2 Position Change: 100%,373.5,HPSI start high RB Press 1.30 bar,373.5,HPI Pump #1 Position Change: 100%,True
SLBIC_36,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/36.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/36Transient Report.txt,True,24,0.5,Malfunction # 3 Fraction = 36.0 %,367.5,Reactor Scram,366.5,HPI Pump #1 Position Change: 100%,366.5,HPI Pump #2 Position Change: 100%,366.5,HPSI start high RB Press 1.30 bar,366.5,HPI Pump #1 Position Change: 100%,True
SLBIC_37,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/37.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/37Transient Report.txt,True,20,0.5,Malfunction # 3 Fraction = 37.0 %,360.5,Reactor Scram,359.5,HPI Pump #1 Position Change: 100%,359.5,HPI Pump #2 Position Change: 100%,359.5,HPSI start high RB Press 1.30 bar,359.5,HPI Pump #1 Position Change: 100%,True
SLBIC_38,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/38.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/38Transient Report.txt,True,20,0.5,Malfunction # 3 Fraction = 38.0 %,354.0,Reactor Scram,353.0,HPI Pump #1 Position Change: 100%,353.0,HPI Pump #2 Position Change: 100%,353.0,HPSI start high RB Press 1.30 bar,353.0,HPI Pump #1 Position Change: 100%,True
SLBIC_39,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/39.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/39Transient Report.txt,True,20,0.5,Malfunction # 3 Fraction = 39.0 %,348.0,Reactor Scram,347.0,HPI Pump #1 Position Change: 100%,347.0,HPI Pump #2 Position Change: 100%,347.0,HPSI start high RB Press 1.30 bar,347.0,HPI Pump #1 Position Change: 100%,True
SLBIC_40,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/40.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/40Transient Report.txt,True,18,0.5,Malfunction # 3 Fraction = 40.0 %,342.0,Reactor Scram,341.0,HPI Pump #1 Position Change: 100%,341.0,HPI Pump #2 Position Change: 100%,341.0,HPSI start high RB Press 1.30 bar,341.0,HPI Pump #1 Position Change: 100%,True
SLBIC_41,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/41.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/41Transient Report.txt,True,16,0.5,Malfunction # 3 Fraction = 41.0 %,336.5,Reactor Scram,335.5,HPI Pump #1 Position Change: 100%,335.5,HPI Pump #2 Position Change: 100%,335.5,HPSI start high RB Press 1.30 bar,335.5,HPI Pump #1 Position Change: 100%,True
SLBIC_42,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/42.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/42Transient Report.txt,True,16,0.5,Malfunction # 3 Fraction = 42.0 %,331.5,Reactor Scram,330.5,HPI Pump #1 Position Change: 100%,330.5,HPI Pump #2 Position Change: 100%,330.5,HPSI start high RB Press 1.30 bar,330.5,HPI Pump #1 Position Change: 100%,True
SLBIC_43,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/43.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/43Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 43.0 %,326.5,Reactor Scram,325.5,HPI Pump #1 Position Change: 100%,325.5,HPI Pump #2 Position Change: 100%,325.5,HPSI start high RB Press 1.30 bar,325.5,HPI Pump #1 Position Change: 100%,True
SLBIC_44,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/44.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/44Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 44.0 %,321.5,Reactor Scram,320.5,HPI Pump #1 Position Change: 100%,320.5,HPI Pump #2 Position Change: 100%,320.5,HPSI start high RB Press 1.30 bar,320.5,HPI Pump #1 Position Change: 100%,True
SLBIC_45,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/45.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/45Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 45.0 %,317.0,Reactor Scram,316.0,HPI Pump #1 Position Change: 100%,316.0,HPI Pump #2 Position Change: 100%,316.0,HPSI start high RB Press 1.30 bar,316.0,HPI Pump #1 Position Change: 100%,True
SLBIC_46,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/46.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/46Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 46.0 %,312.5,Reactor Scram,311.5,HPI Pump #1 Position Change: 100%,311.5,HPI Pump #2 Position Change: 100%,311.5,HPSI start high RB Press 1.30 bar,311.5,HPI Pump #1 Position Change: 100%,True
SLBIC_47,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/47.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/47Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 47.0 %,308.5,Reactor Scram,307.5,HPI Pump #1 Position Change: 100%,307.5,HPI Pump #2 Position Change: 100%,307.5,HPSI start high RB Press 1.30 bar,307.5,HPI Pump #1 Position Change: 100%,True
SLBIC_48,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/48.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/48Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 48.0 %,304.5,Reactor Scram,303.5,HPI Pump #1 Position Change: 100%,303.5,HPI Pump #2 Position Change: 100%,303.5,HPSI start high RB Press 1.30 bar,303.5,HPI Pump #1 Position Change: 100%,True
SLBIC_49,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/49.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/49Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 49.0 %,300.5,Reactor Scram,299.5,HPI Pump #1 Position Change: 100%,299.5,HPI Pump #2 Position Change: 100%,299.5,HPSI start high RB Press 1.30 bar,299.5,HPI Pump #1 Position Change: 100%,True
SLBIC_50,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/50.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/50Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 50.0 %,297.0,Reactor Scram,296.0,HPI Pump #1 Position Change: 100%,296.0,HPI Pump #2 Position Change: 100%,296.0,HPSI start high RB Press 1.30 bar,296.0,HPI Pump #1 Position Change: 100%,True
SLBIC_51,SLBIC,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/51.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/51Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 51.0 %,293.5,Reactor Scram,292.5,HPI Pump #1 Position Change: 100%,292.5,HPI Pump #2 Position Change: 100%,292.5,HPSI start high RB Press 1.30 bar,292.5,HPI Pump #1 Position Change: 100%,True
