sample_id,accident_class,numeric_case_id,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,injection_parse_ok,first_protection_s,first_protection_event,first_protection_category,protection_match_count,protection_categories,protection_match_examples,event_parse_ok,parser_version
FLB_1,FLB,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/1.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/1Transient Report.txt,True,2,0.5,Malfunction # 13 Fraction = 01.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_57,SLBIC,57,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/57.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/57Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 57.0 %,True,273.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"273.5 sec, HPSI start high RB Press 1.30 bar || 273.5 sec, HPI Pump #1 Position Change: 100% || 273.5 sec, HPI Pump #2 Position Change: 100% || 274.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_58,SLBIC,58,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/58.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/58Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 58.0 %,True,271.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"271 sec, HPSI start high RB Press 1.30 bar || 271 sec, HPI Pump #1 Position Change: 100% || 271 sec, HPI Pump #2 Position Change: 100% || 272 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_59,SLBIC,59,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/59.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/59Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 59.0 %,True,268.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"268 sec, HPSI start high RB Press 1.30 bar || 268 sec, HPI Pump #1 Position Change: 100% || 268 sec, HPI Pump #2 Position Change: 100% || 269 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_6,SLBIC,6,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/6.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/6Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 06.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_60,SLBIC,60,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/60.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/60Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 60.0 %,True,265.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"265.5 sec, HPSI start high RB Press 1.30 bar || 265.5 sec, HPI Pump #1 Position Change: 100% || 265.5 sec, HPI Pump #2 Position Change: 100% || 266.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_61,SLBIC,61,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/61.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/61Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 61.0 %,True,263.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"263 sec, HPSI start high RB Press 1.30 bar || 263 sec, HPI Pump #1 Position Change: 100% || 263 sec, HPI Pump #2 Position Change: 100% || 264 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_62,SLBIC,62,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/62.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/62Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 62.0 %,True,260.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"260.5 sec, HPSI start high RB Press 1.30 bar || 260.5 sec, HPI Pump #1 Position Change: 100% || 260.5 sec, HPI Pump #2 Position Change: 100% || 261.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_63,SLBIC,63,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/63.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/63Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 63.0 %,True,258.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"258.5 sec, HPSI start high RB Press 1.30 bar || 258.5 sec, HPI Pump #1 Position Change: 100% || 258.5 sec, HPI Pump #2 Position Change: 100% || 259.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_64,SLBIC,64,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/64.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/64Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 64.0 %,True,256.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"256 sec, HPSI start high RB Press 1.30 bar || 256 sec, HPI Pump #1 Position Change: 100% || 256 sec, HPI Pump #2 Position Change: 100% || 257 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_65,SLBIC,65,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/65.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/65Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 65.0 %,True,254.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"254 sec, HPSI start high RB Press 1.30 bar || 254 sec, HPI Pump #1 Position Change: 100% || 254 sec, HPI Pump #2 Position Change: 100% || 255 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_66,SLBIC,66,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/66.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/66Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 66.0 %,True,252.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"252 sec, HPSI start high RB Press 1.30 bar || 252 sec, HPI Pump #1 Position Change: 100% || 252 sec, HPI Pump #2 Position Change: 100% || 253 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_67,SLBIC,67,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/67.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/67Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 67.0 %,True,250.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"250 sec, HPSI start high RB Press 1.30 bar || 250 sec, HPI Pump #1 Position Change: 100% || 250 sec, HPI Pump #2 Position Change: 100% || 251 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_68,SLBIC,68,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/68.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/68Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 68.0 %,True,248.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"248 sec, HPSI start high RB Press 1.30 bar || 248 sec, HPI Pump #1 Position Change: 100% || 248 sec, HPI Pump #2 Position Change: 100% || 249 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_69,SLBIC,69,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/69.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/69Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 69.0 %,True,246.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"246 sec, HPSI start high RB Press 1.30 bar || 246 sec, HPI Pump #1 Position Change: 100% || 246 sec, HPI Pump #2 Position Change: 100% || 247 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_7,SLBIC,7,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/7.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/7Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 07.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_70,SLBIC,70,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/70.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/70Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 70.0 %,True,244.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"244 sec, HPSI start high RB Press 1.30 bar || 244 sec, HPI Pump #1 Position Change: 100% || 244 sec, HPI Pump #2 Position Change: 100% || 245 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_71,SLBIC,71,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/71.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/71Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 71.0 %,True,242.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"242 sec, HPSI start high RB Press 1.30 bar || 242 sec, HPI Pump #1 Position Change: 100% || 242 sec, HPI Pump #2 Position Change: 100% || 243 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_72,SLBIC,72,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/72.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/72Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 72.0 %,True,240.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"240.5 sec, HPSI start high RB Press 1.30 bar || 240.5 sec, HPI Pump #1 Position Change: 100% || 240.5 sec, HPI Pump #2 Position Change: 100% || 241.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_73,SLBIC,73,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/73.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/73Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 73.0 %,True,238.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"238.5 sec, HPSI start high RB Press 1.30 bar || 238.5 sec, HPI Pump #1 Position Change: 100% || 238.5 sec, HPI Pump #2 Position Change: 100% || 239.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_74,SLBIC,74,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/74.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/74Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 74.0 %,True,237.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"237 sec, HPSI start high RB Press 1.30 bar || 237 sec, HPI Pump #1 Position Change: 100% || 237 sec, HPI Pump #2 Position Change: 100% || 238 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_75,SLBIC,75,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/75.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/75Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 75.0 %,True,235.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"235.5 sec, HPSI start high RB Press 1.30 bar || 235.5 sec, HPI Pump #1 Position Change: 100% || 235.5 sec, HPI Pump #2 Position Change: 100% || 236.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_76,SLBIC,76,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/76.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/76Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 76.0 %,True,234.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"234 sec, HPSI start high RB Press 1.30 bar || 234 sec, HPI Pump #1 Position Change: 100% || 234 sec, HPI Pump #2 Position Change: 100% || 235 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_77,SLBIC,77,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/77.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/77Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 77.0 %,True,232.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"232.5 sec, HPSI start high RB Press 1.30 bar || 232.5 sec, HPI Pump #1 Position Change: 100% || 232.5 sec, HPI Pump #2 Position Change: 100% || 233.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_78,SLBIC,78,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/78.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/78Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 78.0 %,True,231.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"231 sec, HPSI start high RB Press 1.30 bar || 231 sec, HPI Pump #1 Position Change: 100% || 231 sec, HPI Pump #2 Position Change: 100% || 232 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_79,SLBIC,79,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/79.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/79Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 79.0 %,True,229.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"229.5 sec, HPSI start high RB Press 1.30 bar || 229.5 sec, HPI Pump #1 Position Change: 100% || 229.5 sec, HPI Pump #2 Position Change: 100% || 230.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_8,SLBIC,8,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/8.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/8Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 08.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_80,SLBIC,80,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/80.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/80Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 80.0 %,True,228.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"228 sec, HPSI start high RB Press 1.30 bar || 228 sec, HPI Pump #1 Position Change: 100% || 228 sec, HPI Pump #2 Position Change: 100% || 229 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_81,SLBIC,81,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/81.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/81Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 81.0 %,True,226.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"226.5 sec, HPSI start high RB Press 1.30 bar || 226.5 sec, HPI Pump #1 Position Change: 100% || 226.5 sec, HPI Pump #2 Position Change: 100% || 227.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_82,SLBIC,82,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/82.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/82Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 82.0 %,True,225.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"225 sec, HPSI start high RB Press 1.30 bar || 225 sec, HPI Pump #1 Position Change: 100% || 225 sec, HPI Pump #2 Position Change: 100% || 226 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_83,SLBIC,83,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/83.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/83Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 83.0 %,True,223.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"223.5 sec, HPSI start high RB Press 1.30 bar || 223.5 sec, HPI Pump #1 Position Change: 100% || 223.5 sec, HPI Pump #2 Position Change: 100% || 224.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_84,SLBIC,84,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/84.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/84Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 84.0 %,True,222.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"222.5 sec, HPSI start high RB Press 1.30 bar || 222.5 sec, HPI Pump #1 Position Change: 100% || 222.5 sec, HPI Pump #2 Position Change: 100% || 223.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_85,SLBIC,85,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/85.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/85Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 85.0 %,True,221.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"221 sec, HPSI start high RB Press 1.30 bar || 221 sec, HPI Pump #1 Position Change: 100% || 221 sec, HPI Pump #2 Position Change: 100% || 222 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_86,SLBIC,86,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/86.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/86Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 86.0 %,True,220.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"220 sec, HPSI start high RB Press 1.30 bar || 220 sec, HPI Pump #1 Position Change: 100% || 220 sec, HPI Pump #2 Position Change: 100% || 221 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_87,SLBIC,87,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/87.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/87Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 87.0 %,True,218.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"218.5 sec, HPSI start high RB Press 1.30 bar || 218.5 sec, HPI Pump #1 Position Change: 100% || 218.5 sec, HPI Pump #2 Position Change: 100% || 219.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_88,SLBIC,88,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/88.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/88Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 88.0 %,True,217.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"217.5 sec, HPSI start high RB Press 1.30 bar || 217.5 sec, HPI Pump #1 Position Change: 100% || 217.5 sec, HPI Pump #2 Position Change: 100% || 218.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_89,SLBIC,89,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/89.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/89Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 89.0 %,True,216.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"216.5 sec, HPSI start high RB Press 1.30 bar || 216.5 sec, HPI Pump #1 Position Change: 100% || 216.5 sec, HPI Pump #2 Position Change: 100% || 217.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_9,SLBIC,9,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/9.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/9Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 09.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_90,SLBIC,90,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/90.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/90Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 90.0 %,True,215.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"215 sec, HPSI start high RB Press 1.30 bar || 215 sec, HPI Pump #1 Position Change: 100% || 215 sec, HPI Pump #2 Position Change: 100% || 216 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_91,SLBIC,91,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/91.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/91Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 91.0 %,True,214.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"214 sec, HPSI start high RB Press 1.30 bar || 214 sec, HPI Pump #1 Position Change: 100% || 214 sec, HPI Pump #2 Position Change: 100% || 215 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_92,SLBIC,92,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/92.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/92Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 92.0 %,True,213.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"213 sec, HPSI start high RB Press 1.30 bar || 213 sec, HPI Pump #1 Position Change: 100% || 213 sec, HPI Pump #2 Position Change: 100% || 214 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_93,SLBIC,93,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/93.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/93Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 93.0 %,True,212.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"212 sec, HPSI start high RB Press 1.30 bar || 212 sec, HPI Pump #1 Position Change: 100% || 212 sec, HPI Pump #2 Position Change: 100% || 213 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_94,SLBIC,94,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/94.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/94Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 94.0 %,True,211.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"211 sec, HPSI start high RB Press 1.30 bar || 211 sec, HPI Pump #1 Position Change: 100% || 211 sec, HPI Pump #2 Position Change: 100% || 212 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_95,SLBIC,95,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/95.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/95Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 95.0 %,True,210.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"210 sec, HPSI start high RB Press 1.30 bar || 210 sec, HPI Pump #1 Position Change: 100% || 210 sec, HPI Pump #2 Position Change: 100% || 211 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_96,SLBIC,96,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/96.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/96Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 96.0 %,True,209.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"209 sec, HPSI start high RB Press 1.30 bar || 209 sec, HPI Pump #1 Position Change: 100% || 209 sec, HPI Pump #2 Position Change: 100% || 210 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_97,SLBIC,97,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/97.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/97Transient Report.txt,True,17,0.5,Malfunction # 3 Fraction = 97.0 %,True,208.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"208 sec, HPSI start high RB Press 1.30 bar || 208 sec, HPI Pump #1 Position Change: 100% || 208 sec, HPI Pump #2 Position Change: 100% || 209 sec, Reactor Scram",True,13_generic_taxonomy_v1
