split_type,split_id,seed,sample_id,accident_class,severity,severity_definition,partition,severity_source
severity_blocked,high_block,,LOCA_56,LOCA,56.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_57,LOCA,57.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_58,LOCA,58.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_59,LOCA,59.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_60,LOCA,60.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_62,LOCA,62.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_63,LOCA,63.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_64,LOCA,64.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_65,LOCA,65.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_66,LOCA,66.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_67,LOCA,67.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_68,LOCA,68.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_69,LOCA,69.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_70,LOCA,70.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_71,LOCA,71.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_72,LOCA,72.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_73,LOCA,73.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_74,LOCA,74.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_75,LOCA,75.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_76,LOCA,76.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_77,LOCA,77.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_61,LOCA,61.0,% of 100 cm2 hot-leg break,gap_excluded,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_1,LOCAC,1.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_2,LOCAC,2.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_3,LOCAC,3.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_4,LOCAC,4.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_5,LOCAC,5.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_6,LOCAC,6.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_7,LOCAC,7.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_8,LOCAC,8.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_9,LOCAC,9.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_10,LOCAC,10.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_11,LOCAC,11.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_12,LOCAC,12.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_13,LOCAC,13.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_14,LOCAC,14.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_15,LOCAC,15.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_16,LOCAC,16.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_17,LOCAC,17.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_18,LOCAC,18.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_19,LOCAC,19.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_20,LOCAC,20.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_21,LOCAC,21.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_22,LOCAC,22.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_23,LOCAC,23.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_24,LOCAC,24.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_25,LOCAC,25.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_26,LOCAC,26.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_27,LOCAC,27.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_28,LOCAC,28.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_29,LOCAC,29.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_30,LOCAC,30.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_31,LOCAC,31.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_32,LOCAC,32.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_33,LOCAC,33.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_34,LOCAC,34.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_35,LOCAC,35.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_36,LOCAC,36.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_37,LOCAC,37.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_38,LOCAC,38.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_39,LOCAC,39.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_40,LOCAC,40.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_41,LOCAC,41.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_42,LOCAC,42.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_43,LOCAC,43.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_44,LOCAC,44.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_45,LOCAC,45.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_46,LOCAC,46.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_47,LOCAC,47.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_48,LOCAC,48.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_49,LOCAC,49.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_50,LOCAC,50.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_51,LOCAC,51.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_52,LOCAC,52.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_53,LOCAC,53.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_54,LOCAC,54.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_55,LOCAC,55.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_56,LOCAC,56.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_57,LOCAC,57.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_58,LOCAC,58.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_59,LOCAC,59.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_60,LOCAC,60.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_61,LOCAC,61.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_62,LOCAC,62.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_64,LOCAC,64.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_65,LOCAC,65.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_66,LOCAC,66.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_67,LOCAC,67.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_68,LOCAC,68.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_69,LOCAC,69.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_70,LOCAC,70.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_71,LOCAC,71.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_72,LOCAC,72.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_73,LOCAC,73.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_74,LOCAC,74.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_75,LOCAC,75.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_76,LOCAC,76.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_77,LOCAC,77.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_78,LOCAC,78.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_79,LOCAC,79.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
severity_blocked,high_block,,LOCAC_63,LOCAC,63.0,% of 100 cm2 cold-leg break,gap_excluded,NPPAD_README_case_number
severity_blocked,high_block,,LR_70,LR,70.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_71,LR,71.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_72,LR,72.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_73,LR,73.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_74,LR,74.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_75,LR,75.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_76,LR,76.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_77,LR,77.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_78,LR,78.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_79,LR,79.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_80,LR,80.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_81,LR,81.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_82,LR,82.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_83,LR,83.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_84,LR,84.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_85,LR,85.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_86,LR,86.0,% of full load rejected,train,NPPAD_README_case_number
severity_blocked,high_block,,LR_87,LR,87.0,% of full load rejected,validation,NPPAD_README_case_number
severity_blocked,high_block,,LR_88,LR,88.0,% of full load rejected,validation,NPPAD_README_case_number
severity_blocked,high_block,,LR_89,LR,89.0,% of full load rejected,validation,NPPAD_README_case_number
severity_blocked,high_block,,LR_90,LR,90.0,% of full load rejected,validation,NPPAD_README_case_number
severity_blocked,high_block,,LR_94,LR,94.0,% of full load rejected,test,NPPAD_README_case_number
severity_blocked,high_block,,LR_95,LR,95.0,% of full load rejected,test,NPPAD_README_case_number
severity_blocked,high_block,,LR_96,LR,96.0,% of full load rejected,test,NPPAD_README_case_number
severity_blocked,high_block,,LR_97,LR,97.0,% of full load rejected,test,NPPAD_README_case_number
severity_blocked,high_block,,LR_98,LR,98.0,% of full load rejected,test,NPPAD_README_case_number
severity_blocked,high_block,,LR_99,LR,99.0,% of full load rejected,test,NPPAD_README_case_number
severity_blocked,high_block,,LR_93,LR,93.0,% of full load rejected,gap_excluded,NPPAD_README_case_number
severity_blocked,high_block,,RI_-35,RI,-35.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-34,RI,-34.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-33,RI,-33.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-32,RI,-32.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-31,RI,-31.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-30,RI,-30.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-29,RI,-29.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-28,RI,-28.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-27,RI,-27.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-26,RI,-26.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-25,RI,-25.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-23,RI,-23.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-22,RI,-22.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-21,RI,-21.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-20,RI,-20.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-19,RI,-19.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-18,RI,-18.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-17,RI,-17.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-16,RI,-16.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-15,RI,-15.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-14,RI,-14.0,% of rods inserted,train,NPPAD_README_case_number
severity_blocked,high_block,,RI_-13,RI,-13.0,% of rods inserted,validation,NPPAD_README_case_number
severity_blocked,high_block,,RI_-12,RI,-12.0,% of rods inserted,validation,NPPAD_README_case_number
severity_blocked,high_block,,RI_-11,RI,-11.0,% of rods inserted,validation,NPPAD_README_case_number
severity_blocked,high_block,,RI_-10,RI,-10.0,% of rods inserted,validation,NPPAD_README_case_number
severity_blocked,high_block,,RI_-9,RI,-9.0,% of rods inserted,validation,NPPAD_README_case_number
severity_blocked,high_block,,RI_-7,RI,-7.0,% of rods inserted,test,NPPAD_README_case_number
severity_blocked,high_block,,RI_-6,RI,-6.0,% of rods inserted,test,NPPAD_README_case_number
severity_blocked,high_block,,RI_-5,RI,-5.0,% of rods inserted,test,NPPAD_README_case_number
severity_blocked,high_block,,RI_-4,RI,-4.0,% of rods inserted,test,NPPAD_README_case_number
severity_blocked,high_block,,RI_-3,RI,-3.0,% of rods inserted,test,NPPAD_README_case_number
severity_blocked,high_block,,RI_-2,RI,-2.0,% of rods inserted,test,NPPAD_README_case_number
severity_blocked,high_block,,RI_-1,RI,-1.0,% of rods inserted,test,NPPAD_README_case_number
severity_blocked,high_block,,RI_-8,RI,-8.0,% of rods inserted,gap_excluded,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_57,SGATR,57.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_58,SGATR,58.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_59,SGATR,59.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_60,SGATR,60.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_61,SGATR,61.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_62,SGATR,62.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_63,SGATR,63.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_64,SGATR,64.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
severity_blocked,high_block,,SGATR_65,SGATR,65.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
